Epoche,Batch,loss,Time
1,38700,0.1317271375656128,1.9760470759999862
1,39000,0.11804941177368164,2.0260805089999963
1,39300,0.1407502508163452,2.0000983680000104
1,39600,0.10619402885437011,1.9557343749999632
1,39900,0.13293810367584227,2.0677390790000345
1,40200,0.11175104141235352,2.078682676000028
1,40500,0.1286664581298828,1.977048257999968
1,40800,0.1386397075653076,2.1054354689999855
1,41100,0.1198911714553833,1.9619222080000327
1,41400,0.12344451427459717,2.0357748929999957
1,41700,0.13304597854614258,1.9847432960000333
1,42000,0.1230397605895996,1.959994073999951
1,42300,0.13690139293670656,2.029666719999966
1,42600,0.11364633560180665,2.0395457689999716
1,42900,0.12140294551849365,2.026332464999996
1,43200,0.11753268241882324,2.0218633570000293
1,43500,0.12227238655090332,2.005892125999992
1,43800,0.1105891990661621,2.049522582999998
1,44100,0.1268392848968506,2.0086210850000157
1,44400,0.12141420364379883,1.9975857590000032
1,44700,0.11645468711853027,2.0251577810000185
1,45000,0.12023017406463624,1.9984128349999537
1,45300,0.1336102294921875,2.0215329490000045
1,45600,0.12107260227203369,1.981034577999992
1,45900,0.13508570671081543,2.0856535319999807
1,46200,0.12070289611816407,2.0013991800000213
1,46500,0.1201072883605957,2.0464092039999855
1,46800,0.129475736618042,2.000190701000008
1,47100,0.13808760643005372,1.9843009420000044
1,47400,0.12430602073669433,1.991039153000031
1,47700,0.12055634498596192,2.007331437000005
1,48000,0.13270795822143555,2.0065810039999974
1,48300,0.1388036584854126,2.019446399000003
1,48600,0.12125753402709961,1.9831006100000081
1,48900,0.11990161418914795,1.998429127999998
1,49200,0.11646084308624267,2.0433944949999727
1,49500,0.14899252414703368,2.035627943999998
1,49800,0.12788543701171876,2.006411423999964
1,50100,0.12773460865020753,2.0085833669999715
1,50400,0.11310306072235107,1.957391543999961
1,50700,0.12428628921508789,2.059058551000021
1,51000,0.1343617582321167,1.9556791560000306
1,51300,0.1263949155807495,1.965766708999979
1,51600,0.13590117454528808,2.0458319699999947
1,51900,0.12069363594055176,1.9772875399999634
1,52200,0.13583216667175294,2.0343289429999913
1,52500,0.11482114791870117,2.031735767999976
1,52800,0.11846907138824463,1.9279233720000093
1,53100,0.11481173992156983,2.0852443690000086
1,53400,0.14352848529815673,1.972435823000012
1,53700,0.11056884288787842,1.978524986000025
1,54000,0.12720641613006592,2.0892678039999737
1,54300,0.11401112079620361,1.9729750360000367
1,54600,0.13278897762298583,2.03598249099997
1,54900,0.13863627433776857,1.9849946470000077
1,55200,0.11004826545715332,1.9502571450000232
1,55500,0.12754014492034912,2.036601668000003
1,55800,0.11353475093841553,1.4660672450000334
Total Training Time
375.52815866470337
