Epoche,Batch,loss,Time
1,33600,0.13331737995147705,0.2178955029999976
1,33900,0.12460371494293213,0.2199687759999982
1,34200,0.12927552223205566,0.22685001400000004
1,34500,0.1086642599105835,0.22056683000000277
1,34800,0.13414015293121337,0.2284700690000001
1,35100,0.1341406536102295,0.21853610299999815
1,35400,0.1477429151535034,0.21695557600000015
1,35700,0.1210390567779541,0.22449129299999981
1,36000,0.11578748703002929,0.22000347600000225
1,36300,0.12678813457489013,0.2256228269999987
1,36600,0.12603736877441407,0.2182138409999972
1,36900,0.11719192504882812,0.22104056499999913
1,37200,0.12592881679534912,0.21832307200000045
1,37500,0.10920159339904785,0.2294643100000009
1,37800,0.12981647491455078,0.2276737699999991
1,38100,0.11691676139831543,0.21437507299999936
1,38400,0.12235265254974365,0.22427132200000344
1,38700,0.1317271137237549,0.22408846599999777
1,39000,0.11804941177368164,0.22044070100000113
1,39300,0.1407502508163452,0.22259936700000083
1,39600,0.10619404315948486,0.22288662600000464
1,39900,0.13293811321258545,0.2241231670000019
1,40200,0.11175104141235352,0.22012537999999893
1,40500,0.12866646766662598,0.2234032090000042
1,40800,0.13863967895507812,0.21820177200000046
1,41100,0.11989115715026856,0.22546290300000038
1,41400,0.12344450950622558,0.2234433409999994
1,41700,0.13304597854614258,0.22642002999999988
1,42000,0.12303976535797119,0.22234831699999802
1,42300,0.13690139770507812,0.21759768300000104
1,42600,0.11364633560180665,0.22434736099999952
1,42900,0.12140296459197998,0.23158435300000235
1,43200,0.11753268241882324,0.23120958900000232
1,43500,0.12227238178253173,0.21565687500000053
1,43800,0.1105891752243042,0.22325837300000018
1,44100,0.12683931350708008,0.216054874000001
1,44400,0.12141414642333985,0.21709015200000437
1,44700,0.11645466804504395,0.22188695300000205
1,45000,0.12023017883300781,0.23946586699999983
1,45300,0.13361022472381592,0.22099107999999745
1,45600,0.12107264518737793,0.21968966299999693
1,45900,0.1350857162475586,0.22470643500000165
1,46200,0.12070293426513672,0.22120652299999932
1,46500,0.12010728359222413,0.22826156499999684
1,46800,0.12947577953338624,0.21886258800000036
1,47100,0.1380876350402832,0.21519490699999722
1,47400,0.12430601596832275,0.22853433999999595
1,47700,0.12055634975433349,0.22304021299999732
1,48000,0.13270797252655028,0.21890875399999743
1,48300,0.1388036823272705,0.21549152099999702
1,48600,0.12125756740570068,0.23553778299999806
1,48900,0.1199016523361206,0.22480661299999838
1,49200,0.11646086692810059,0.22811491799999573
1,49500,0.14899245262145996,0.2311154459999969
1,49800,0.1278854179382324,0.22764118199999928
1,50100,0.12773462295532226,0.23078473599999683
1,50400,0.11310307025909423,0.22243190000000368
1,50700,0.1242863130569458,0.22033358200000208
1,51000,0.13436172485351563,0.2203556099999986
1,51300,0.12639495849609375,0.2222170599999984
1,51600,0.13590115547180176,0.21560950100000298
1,51900,0.12069365501403809,0.22802318899999818
1,52200,0.13583216667175294,0.2282156999999998
1,52500,0.11482117176055909,0.2185877000000005
1,52800,0.1184690809249878,0.2184564430000009
1,53100,0.11481174945831299,0.22881435699999741
1,53400,0.1435285234451294,0.21842566500000515
1,53700,0.11056889057159423,0.2164601140000002
1,54000,0.12720638275146484,0.22219623899999874
1,54300,0.11401108264923096,0.2206353250000035
1,54600,0.1327889394760132,0.2202542240000014
1,54900,0.13863627910614013,0.2177826520000039
1,55200,0.1100482988357544,0.21780015199999525
1,55500,0.1275401544570923,0.22407881000000174
1,55800,0.11353476524353028,0.15900411700000205
Total Training Time
44.037126302719116
